customer_key,customer_id,customer_number,first_name,last_name,country,martial_status,new_gen,bithday,create_date
16785,27784,AW00027784,SHANE,ARUN,France,Single,Male,02-05-1970,25-01-2026
16786,27785,AW00027785,SEBASTIAN,BELL,United Kingdom,Married,Male,03-04-1937,25-01-2026
16787,27786,AW00027786,CYNTHIA,RAMAN,United Kingdom,Single,Female,04-04-1970,25-01-2026
16788,27787,AW00027787,GERALD,RAMOS,Germany,Married,Male,05-11-1969,25-01-2026
16789,27788,AW00027788,BRENT,LIN,United Kingdom,Single,Male,16-08-1985,25-01-2026
16790,27789,AW00027789,NICOLAS,GOLDBERG,United Kingdom,Married,Male,30-01-1969,25-01-2026
16791,27790,AW00027790,MOLLY,SRINI,United Kingdom,Single,Female,06-12-1968,25-01-2026
16792,27791,AW00027791,SHAWNA,DENG,Germany,Single,Female,05-03-1980,25-01-2026
16793,27792,AW00027792,JACQUELYN,ALONSO,Germany,Single,Female,17-02-1969,25-01-2026
16794,27793,AW00027793,MITCHELL,SHAN,France,Single,Male,07-03-1939,25-01-2026
16795,27794,AW00027794,DAWN,KUMAR,United Kingdom,Married,Female,09-10-1938,25-01-2026
16796,27795,AW00027795,HOLLY,VANCE,France,Single,Female,01-03-1972,25-01-2026
16797,27796,AW00027796,JARROD,PATEL,France,Single,Male,05-12-1971,25-01-2026
16798,27797,AW00027797,MELVIN,DENG,Germany,Married,Male,30-12-1971,25-01-2026
16799,27798,AW00027798,BRANDON,BRYANT,Germany,Married,Male,08-11-1971,25-01-2026
16800,27799,AW00027799,BRYCE,WATSON,United Kingdom,Single,Male,23-03-1983,25-01-2026
16801,27800,AW00027800,REGINA,SURI,United Kingdom,Single,Female,15-04-1972,25-01-2026
16802,27801,AW00027801,KAITLYN,COOPER,Germany,Married,Female,30-10-1974,25-01-2026
16803,27802,AW00027802,ROBYN,ROMERO,United Kingdom,Single,Female,02-04-1969,25-01-2026
16804,27803,AW00027803,THERESA,SUAREZ,France,Single,Female,18-08-1968,25-01-2026
16805,27804,AW00027804,SHAUN,XU,United Kingdom,Single,Male,05-10-1978,25-01-2026
16806,27805,AW00027805,BARBARA,YE,France,Single,Female,13-03-1968,25-01-2026
16807,27806,AW00027806,KRISTA,SANZ,United Kingdom,Single,Female,17-02-1973,25-01-2026
16808,27807,AW00027807,SHAUN,KUMAR,France,Single,Male,03-06-1940,25-01-2026
16809,27808,AW00027808,CHRISTOPHER,CLARK,France,Married,Male,03-11-1976,25-01-2026
16810,27809,AW00027809,ARIANNA,SANCHEZ,Germany,Married,Female,28-10-1976,25-01-2026
16811,27810,AW00027810,MEGHAN,MUNOZ,United Kingdom,Married,Female,21-11-1969,25-01-2026
16812,27811,AW00027811,DARREN,VAZQUEZ,Germany,Married,Male,07-02-1969,25-01-2026
16813,27812,AW00027812,ALISON,LAL,France,Single,Female,29-10-1982,25-01-2026
16814,27813,AW00027813,ROY,VANCE,Germany,Single,Male,02-08-1982,25-01-2026
16815,27814,AW00027814,KATRINA,SHAN,Germany,Single,Female,23-04-1985,25-01-2026
16816,27815,AW00027815,JAMIE,CHOW,United Kingdom,Married,Female,24-06-1985,25-01-2026
16817,27816,AW00027816,ERICK,KAPOOR,France,Single,Male,21-06-1984,25-01-2026
16818,27817,AW00027817,SANDRA,HU,United Kingdom,Married,Female,23-04-1974,25-01-2026
16819,27818,AW00027818,CANDICE,HU,United Kingdom,Married,Female,04-03-1974,25-01-2026
16820,27819,AW00027819,MICHELE,MARTIN,United Kingdom,Married,Female,02-09-1968,25-01-2026
16821,27820,AW00027820,JOEL,PATEL,United Kingdom,Married,Male,06-01-1969,25-01-2026
16822,27821,AW00027821,LEONARD,DENG,United Kingdom,Married,Male,15-03-1969,25-01-2026
16823,27822,AW00027822,JERRY,LAL,United Kingdom,Single,Male,14-03-1973,25-01-2026
16824,27823,AW00027823,JOAN,GAO,Germany,Married,Female,09-12-1984,25-01-2026
16825,27824,AW00027824,MICHELE,MORENO,France,Single,Female,31-10-1983,25-01-2026
16826,27825,AW00027825,CHRISTY,ZIMMERMAN,Germany,Single,Female,02-05-1984,25-01-2026
16827,27826,AW00027826,NICOLAS,XU,Germany,Single,Male,09-04-1984,25-01-2026
16828,27827,AW00027827,MEAGAN,MALHOTRA,United Kingdom,Married,Female,26-05-1984,25-01-2026
16829,27828,AW00027828,ERNEST,GAO,United Kingdom,Married,Male,24-12-1983,25-01-2026
16830,27829,AW00027829,JORGE,WANG,France,Single,Male,27-03-1983,25-01-2026
16831,27830,AW00027830,CALEB,HALL,Germany,Single,Male,12-06-1982,25-01-2026
16832,27831,AW00027831,CLINTON,VAZQUEZ,Germany,Single,Male,09-05-1982,25-01-2026
16833,27832,AW00027832,MARGARET,POWELL,Germany,Single,Female,06-10-1981,25-01-2026
16834,27833,AW00027833,DAWN,LU,United Kingdom,Single,Female,05-08-1979,25-01-2026
16835,27834,AW00027834,DIANA,SUAREZ,France,Single,Female,02-12-1979,25-01-2026
16836,27835,AW00027835,DARREN,RUIZ,France,Married,Male,21-02-1980,25-01-2026
16837,27836,AW00027836,PEDRO,NAVARRO,France,Married,Male,17-06-1980,25-01-2026
16838,27837,AW00027837,KELSEY,JAI,United Kingdom,Single,Female,02-04-1980,25-01-2026
16839,27838,AW00027838,JANELLE,SAI,Germany,Married,Female,18-03-1980,25-01-2026
16840,27839,AW00027839,SUSAN,LI,United Kingdom,Married,Female,23-10-1980,25-01-2026
16841,27840,AW00027840,JOHN,JOHNSON,France,Single,Male,12-03-1984,25-01-2026
16842,27841,AW00027841,GERALD,VANCE,United Kingdom,Married,Male,09-08-1967,25-01-2026
16843,27842,AW00027842,EVELYN,ARUN,United Kingdom,Married,Female,01-05-1972,25-01-2026
16844,27843,AW00027843,GERALD,NAVARRO,Germany,Single,Male,11-02-1941,25-01-2026
16845,27844,AW00027844,ARTURO,LI,France,Married,Male,25-04-1942,25-01-2026
16846,27845,AW00027845,ANGEL,WRIGHT,France,Single,Male,28-02-1973,25-01-2026
16847,27846,AW00027846,ALBERT,RUBIO,France,Married,Male,13-03-1968,25-01-2026
16848,27847,AW00027847,KRISTINA,RANA,United Kingdom,Married,Female,25-04-1963,25-01-2026
16849,27848,AW00027848,FERNANDO,PEREZ,United Kingdom,Married,Male,22-02-1962,25-01-2026
16850,27849,AW00027849,DALTON,ADAMS,France,Married,Male,01-05-1966,25-01-2026
16851,27850,AW00027850,JASON,GREEN,France,Single,Male,10-07-1960,25-01-2026
16852,27851,AW00027851,DIANA,MARTIN,France,Married,Female,04-07-1943,25-01-2026
16853,27852,AW00027852,JAMIE,RAMOS,United Kingdom,Married,Male,19-10-1944,25-01-2026
16854,27853,AW00027853,AMY,ZHENG,France,Single,Female,15-03-1946,25-01-2026
16855,27854,AW00027854,MARC,RUBIO,France,Single,Male,08-01-1947,25-01-2026
16856,27855,AW00027855,LISA,YE,Germany,Single,Female,21-06-1947,25-01-2026
16857,27856,AW00027856,BONNIE,TANG,United Kingdom,Married,Female,14-07-1946,25-01-2026
16858,27857,AW00027857,BRANDI,MUNOZ,France,Single,Female,23-08-1947,25-01-2026
16859,27858,AW00027858,ANDERS,SKJ??NAA,Germany,Single,Female,01-05-1948,25-01-2026
16860,27859,AW00027859,DANNY,CARLSON,Germany,Married,Male,23-06-1948,25-01-2026
16861,27860,AW00027860,HECTOR,MARTIN,Australia,Married,Male,19-12-1985,25-01-2026
16862,27861,AW00027861,KAREN,HE,Australia,Single,Female,20-07-1985,25-01-2026
16863,27862,AW00027862,JOANNA,ALONSO,Australia,Married,Female,06-02-1985,25-01-2026
16864,27863,AW00027863,CAROLYN,RUIZ,Australia,Married,Female,22-01-1986,25-01-2026
16865,27864,AW00027864,SHAUN,LUO,Australia,Single,Male,20-11-1985,25-01-2026
16866,27865,AW00027865,DESTINY,BUTLER,Australia,Married,Female,25-01-1983,25-01-2026
16867,27866,AW00027866,SERGIO,RAMAN,Australia,Single,Male,18-04-1983,25-01-2026
16868,27867,AW00027867,ALBERTO,BLANCO,Australia,Married,Male,02-11-1981,25-01-2026
16869,27868,AW00027868,JESSIE,RUBIO,Australia,Single,Female,13-03-1982,25-01-2026
16870,27869,AW00027869,SHAWNA,SHAN,Australia,Single,Female,07-12-1981,25-01-2026
16871,27870,AW00027870,RYAN,DAVIS,Australia,Single,Male,14-01-1985,25-01-2026
16872,27871,AW00027871,FAITH,COOK,Australia,Married,Female,10-09-1984,25-01-2026
16873,27872,AW00027872,IVAN,MARTINEZ,Australia,Single,Male,01-08-1984,25-01-2026
16874,27873,AW00027873,DAWN,XU,Australia,Married,Female,01-10-1983,25-01-2026
16875,27874,AW00027874,RANDY,ZHAO,Australia,Single,Male,16-12-1983,25-01-2026
16876,27875,AW00027875,PAMELA,PATEL,Australia,Single,Female,20-03-1983,25-01-2026
16877,27876,AW00027876,WILLIE,DENG,Australia,Married,Male,10-11-1982,25-01-2026
16878,27877,AW00027877,REBEKAH,DOMINGUEZ,Australia,Single,Female,16-08-1982,25-01-2026
16879,27878,AW00027878,DENNIS,HE,Australia,Single,Male,11-06-1983,25-01-2026
16880,27879,AW00027879,KELVIN,CHANDER,Australia,Married,Male,01-11-1982,25-01-2026
16881,27880,AW00027880,CURTIS,HU,United Kingdom,Single,Male,08-02-1949,25-01-2026
16882,27881,AW00027881,RAUL,NATH,France,Single,Male,03-04-1972,25-01-2026
16883,27882,AW00027882,FRANKLIN,HU,Germany,Married,Male,23-07-1972,25-01-2026
16884,27883,AW00027883,MARC,HERNANDEZ,Germany,Single,Male,03-11-1966,25-01-2026
16885,27884,AW00027884,JILL,ALONSO,Germany,Married,Female,30-01-1978,25-01-2026
16886,27885,AW00027885,MARVIN,TORRES,United Kingdom,Married,Male,18-02-1967,25-01-2026
16887,27886,AW00027886,DENISE,GONZALEZ,France,Single,Female,21-09-1971,25-01-2026
16888,27887,AW00027887,EUGENE,ZHANG,France,Single,Male,07-03-1966,25-01-2026
16889,27888,AW00027888,TINA,RODRIGUEZ,France,Single,Female,12-12-1965,25-01-2026
16890,27889,AW00027889,JODI,XIE,France,Single,Female,19-11-1965,25-01-2026
16891,27890,AW00027890,KYLE,EVANS,United Kingdom,Single,Male,07-02-1966,25-01-2026
16892,27891,AW00027891,CARLOS,HOWARD,United Kingdom,Married,Male,19-10-1971,25-01-2026
16893,27892,AW00027892,ISABELLA,FOSTER,United Kingdom,Married,Female,10-04-1966,25-01-2026
16894,27893,AW00027893,CLINTON,JIM??NEZ,France,Single,Male,20-05-1965,25-01-2026
16895,27894,AW00027894,GERALD,SAI,United Kingdom,Single,Male,02-02-1965,25-01-2026
16896,27895,AW00027895,COLIN,PAL,France,Single,Male,04-09-1963,25-01-2026
16897,27896,AW00027896,ORLANDO,TORRES,United Kingdom,Married,Male,27-03-1966,25-01-2026
16898,27897,AW00027897,ROBIN,MUNOZ,Germany,Married,Female,08-03-1966,25-01-2026
16899,27898,AW00027898,TRINITY,BELL,France,Married,Female,06-12-1965,25-01-2026
16900,27899,AW00027899,MANDY,XU,France,Single,Female,01-04-1965,25-01-2026
16901,27900,AW00027900,TONI,PRASAD,Germany,Single,Female,16-06-1970,25-01-2026
16902,27901,AW00027901,MARIAH,COOPER,United Kingdom,Married,Female,15-02-1965,25-01-2026
16903,27902,AW00027902,CAROLYN,ALONSO,Germany,Single,Female,01-01-1965,25-01-2026
16904,27903,AW00027903,JANELLE,SURI,France,Married,Female,16-02-1976,25-01-2026
16905,27904,AW00027904,ANDRE,RANA,United Kingdom,Married,Male,08-03-1976,25-01-2026
16906,27905,AW00027905,MARIO,BLACK,United Kingdom,Single,Male,11-03-1976,25-01-2026
16907,27906,AW00027906,GILBERT,CHEN,United Kingdom,Married,Male,13-04-1981,25-01-2026
16908,27907,AW00027907,MICHAEL,TAYLOR,United Kingdom,Single,Male,13-04-1981,25-01-2026
16909,27908,AW00027908,ADRIANA,SANCHEZ,Germany,Single,Female,01-11-1981,25-01-2026
16910,27909,AW00027909,MAYRA,RANDALL,United Kingdom,Single,Female,09-11-1981,25-01-2026
16911,27910,AW00027910,ARTURO,ZHOU,Australia,Married,Male,11-08-1948,25-01-2026
16912,27911,AW00027911,ROBERT,MOORE,United States,Single,Male,06-08-1981,25-01-2026
16913,27912,AW00027912,CAITLIN,RAMIREZ,United States,Married,Female,07-09-1981,25-01-2026
16914,27913,AW00027913,BRITTNEY,ZHENG,United States,Married,Female,20-06-1982,25-01-2026
16915,27914,AW00027914,JASMINE,FOSTER,United States,Single,Female,07-02-1980,25-01-2026
16916,27915,AW00027915,JORDAN,GREEN,United States,Single,Female,21-04-1985,25-01-2026
16917,27916,AW00027916,AARON,CARTER,United States,Single,Male,16-09-1979,25-01-2026
16918,27917,AW00027917,ANDREA,SANDERS,United States,Single,Female,29-10-1984,25-01-2026
16919,27918,AW00027918,SAMANTHA,ROSS,United States,Married,Female,16-08-1983,25-01-2026
16920,27919,AW00027919,RYAN,LAL,United States,Single,Male,19-04-1978,25-01-2026
16921,27920,AW00027920,MARY,HOWARD,United States,Single,Female,18-06-1978,25-01-2026
16922,27921,AW00027921,SYDNEY,LONG,Canada,Married,Female,08-10-1958,25-01-2026
16923,27922,AW00027922,ISABELLA,KING,United States,Married,Female,10-06-1964,25-01-2026
16924,27923,AW00027923,DOUGLAS,ARUN,Germany,Single,Male,18-03-1964,25-01-2026
16925,27924,AW00027924,JEFFERY,HE,Germany,Single,Male,22-11-1962,25-01-2026
16926,27925,AW00027925,ADAM,BUTLER,United Kingdom,Single,Male,10-08-1962,25-01-2026
16927,27926,AW00027926,EDUARDO,MITCHELL,France,Single,Male,06-07-1961,25-01-2026
16928,27927,AW00027927,OMAR,ZHAO,United Kingdom,Married,Male,02-10-1961,25-01-2026
16929,27928,AW00027928,DIANNE,SLATTENGREN,United Kingdom,Single,Female,06-12-1961,25-01-2026
16930,27929,AW00027929,ROSS,MADAN,United Kingdom,Single,Male,26-12-1961,25-01-2026
16931,27930,AW00027930,CLARENCE,SHARMA,Germany,Single,Male,22-04-1961,25-01-2026
16932,27931,AW00027931,TABITHA,PATEL,Germany,Married,Female,14-01-1961,25-01-2026
16933,27932,AW00027932,LESLIE,DIAZ,Germany,Single,Female,08-01-1972,25-01-2026
16934,27933,AW00027933,AMBER,EVANS,France,Single,Female,19-08-1959,25-01-2026
16935,27934,AW00027934,LANNA,SLAVEN,France,Married,Female,07-12-1955,25-01-2026
16936,27935,AW00027935,JOHNNY,CHANDER,France,Married,Male,21-10-1950,25-01-2026
16937,27936,AW00027936,BRUCE,MARTIN,France,Married,Male,04-01-1951,25-01-2026
16938,27937,AW00027937,KRISTINE,ALVAREZ,Germany,Single,Female,19-11-1950,25-01-2026
16939,27938,AW00027938,RICKY,SERRANO,United Kingdom,Single,Male,23-09-1950,25-01-2026
16940,27939,AW00027939,LAWRENCE,NAVARRO,United Kingdom,Married,Male,19-06-1951,25-01-2026
16941,27940,AW00027940,ROSS,SUAREZ,United Kingdom,Single,Male,26-04-1952,25-01-2026
16942,27941,AW00027941,MARGARET,CHEN,Germany,Married,Female,07-12-1958,25-01-2026
16943,27942,AW00027942,MARVIN,DIAZ,France,Single,Male,18-06-1965,25-01-2026
16944,27943,AW00027943,SABRINA,ALVAREZ,Germany,Single,Female,17-04-1960,25-01-2026
16945,27944,AW00027944,DALTON,BELL,Germany,Single,Male,08-06-1960,25-01-2026
16946,27945,AW00027945,CHRISTINE,ANDERSEN,United Kingdom,Single,Female,08-04-1965,25-01-2026
16947,27946,AW00027946,KATIE,HOLT,United Kingdom,Married,Female,31-10-1959,25-01-2026
16948,27947,AW00027947,ALISON,ANDERSEN,Germany,Single,Female,09-04-1959,25-01-2026
16949,27948,AW00027948,CATHY,SLOAN,Germany,Married,Male,22-07-1964,25-01-2026
16950,27949,AW00027949,JASON,RUSSELL,United Kingdom,Single,Male,26-08-1958,25-01-2026
16951,27950,AW00027950,SHANNON,SANZ,France,Married,Male,26-10-1957,25-01-2026
16952,27951,AW00027951,ROY,TORRES,France,Single,Male,09-01-1958,25-01-2026
16953,27952,AW00027952,ROY,PEREZ,Germany,Married,Male,19-12-1957,25-01-2026
16954,27953,AW00027953,MARIE,GARCIA,United Kingdom,Married,Female,11-05-1963,25-01-2026
16955,27954,AW00027954,BRENDA,SAUNDERS,France,Single,Female,29-01-1957,25-01-2026
16956,27955,AW00027955,RAMON,WU,United Kingdom,Married,Male,24-05-1962,25-01-2026
16957,27956,AW00027956,TERRENCE,JAI,United Kingdom,Married,Male,11-10-1956,25-01-2026
16958,27957,AW00027957,TABITHA,SURI,United Kingdom,Single,Female,19-08-1956,25-01-2026
16959,27958,AW00027958,MARCUS,CLARK,United Kingdom,Single,Male,16-02-1968,25-01-2026
16960,27959,AW00027959,ARMANDO,RAMOS,Germany,Single,Male,08-09-1961,25-01-2026
16961,27960,AW00027960,RANDALL,ALONSO,Germany,Married,Male,21-05-1956,25-01-2026
16962,27961,AW00027961,ALEJANDRO,ZHENG,France,Married,Male,21-11-1954,25-01-2026
16963,27962,AW00027962,REBEKAH,MARTIN,France,Single,Female,05-05-1955,25-01-2026
16964,27963,AW00027963,KENDRA,DOMINGUEZ,Germany,Married,Female,22-08-1960,25-01-2026
16965,27964,AW00027964,ALICIA,SHAN,United Kingdom,Single,Female,11-11-1954,25-01-2026
16966,27965,AW00027965,MEREDITH,GOMEZ,United Kingdom,Single,Female,09-05-1960,25-01-2026
16967,27966,AW00027966,JENNY,CHEN,France,Single,Female,12-08-1953,25-01-2026
16968,27967,AW00027967,STEFANIE,PATEL,United Kingdom,Single,Female,23-06-1953,25-01-2026
16969,27968,AW00027968,ROGER,XU,Australia,Married,Male,04-12-1981,25-01-2026
16970,27969,AW00027969,BRYANT,PATEL,Australia,Married,Male,28-03-1982,25-01-2026
16971,27970,AW00027970,WILLIE,ANDERSEN,Australia,Married,Male,08-03-1981,25-01-2026
16972,27971,AW00027971,JODI,JAI,Australia,Single,Female,29-08-1979,25-01-2026
16973,27972,AW00027972,LEONARD,SMITH,Australia,Married,Male,30-01-1979,25-01-2026
16974,27973,AW00027973,RANDALL,SERRANO,Australia,Married,Male,22-11-1984,25-01-2026
16975,27974,AW00027974,DUSTIN,SHEN,Australia,Single,Male,19-11-1978,25-01-2026
16976,27975,AW00027975,JAY,GILL,Australia,Single,Male,08-11-1977,25-01-2026
16977,27976,AW00027976,DOMINIQUE,GONZALEZ,Australia,Single,Female,24-10-1977,25-01-2026
16978,27977,AW00027977,JEROME,ALONSO,Australia,Single,Male,21-10-1977,25-01-2026
16979,27978,AW00027978,BARBARA,LUO,Australia,Single,Female,09-04-1982,25-01-2026
16980,27979,AW00027979,RAMON,ZENG,Australia,Married,Male,22-03-1977,25-01-2026
16981,27980,AW00027980,CRYSTAL,HU,Australia,Married,Female,01-05-1982,25-01-2026
16982,27981,AW00027981,AIMEE,HU,Australia,Single,Female,30-01-1982,25-01-2026
16983,27982,AW00027982,CESAR,PEREZ,Australia,Single,Male,08-09-1983,25-01-2026
16984,27983,AW00027983,RUBEN,SAUNDERS,Australia,Single,Male,19-04-1977,25-01-2026
16985,27984,AW00027984,REBEKAH,RAMOS,Australia,Single,Female,29-08-1976,25-01-2026
16986,27985,AW00027985,MICHELE,SHEN,Australia,Single,Female,07-01-1976,25-01-2026
16987,27986,AW00027986,HENRY,VANCE,Australia,Single,Male,05-10-1975,25-01-2026
16988,27987,AW00027987,WYATT,JENKINS,Australia,Single,Male,17-12-1975,25-01-2026
16989,27988,AW00027988,DYLAN,ROSS,United States,Married,Male,07-03-1955,25-01-2026
16990,27989,AW00027989,JOSEPH,THOMAS,United States,Married,Male,05-09-1953,25-01-2026
16991,27990,AW00027990,KATHERINE,THOMPSON,United States,Single,Female,17-04-1954,25-01-2026
16992,27991,AW00027991,NATALIE,RIVERA,United States,Married,Female,16-04-1954,25-01-2026
16993,27992,AW00027992,DYLAN,TAYLOR,United States,Single,Male,10-03-1954,25-01-2026
16994,27993,AW00027993,HUNTER,MILLER,United States,Single,Male,13-08-1952,25-01-2026
16995,27994,AW00027994,JODI,RAI,United States,Married,Female,01-01-1943,25-01-2026
16996,27995,AW00027995,CARLOS,STEWART,United States,Single,Male,06-10-1942,25-01-2026
16997,27996,AW00027996,ANGELA,ALEXANDER,United States,Married,Female,18-11-1942,25-01-2026
16998,27997,AW00027997,LYDIA,MALHOTRA,United States,Single,Female,21-09-1948,25-01-2026
16999,27998,AW00027998,ETHAN,LEWIS,Canada,Single,Male,05-08-1942,25-01-2026
17000,27999,AW00027999,NATHAN,SHAN,United States,Single,Male,20-04-1949,25-01-2026
17001,28000,AW00028000,REBECCA,ROBERTS,Canada,Single,Female,01-10-1943,25-01-2026
17002,28001,AW00028001,SYDNEY,RODRIGUEZ,United States,Married,Female,23-11-1944,25-01-2026
17003,28002,AW00028002,CHRISTY,KUMAR,United States,Single,Female,16-08-1944,25-01-2026
17004,28003,AW00028003,JULIA,SANCHEZ,United States,Married,Female,18-05-1945,25-01-2026
17005,28004,AW00028004,ANDREA,EDWARDS,United States,Married,Female,08-03-1945,25-01-2026
17006,28005,AW00028005,AMBER,YOUNG,United States,Married,Female,19-02-1946,25-01-2026
17007,28006,AW00028006,SETH,TORRES,United States,Single,Male,08-10-1946,25-01-2026
17008,28007,AW00028007,CLAYTON,YE,United States,Married,Male,03-04-1947,25-01-2026
17009,28008,AW00028008,JADA,BAKER,United States,Single,Female,06-05-1947,25-01-2026
17010,28009,AW00028009,ARIANNA,WASHINGTON,United States,Single,Female,07-01-1959,25-01-2026
17011,28010,AW00028010,JUSTIN,LONG,United States,Single,Male,11-08-1947,25-01-2026
17012,28011,AW00028011,ANDREW,LAN,United States,Married,Male,24-08-1948,25-01-2026
17013,28012,AW00028012,IAN,STEWART,United States,Single,Male,07-12-1954,25-01-2026
17014,28013,AW00028013,JAMES,MILLER,Canada,Married,Male,12-04-1955,25-01-2026
17015,28014,AW00028014,RACHEL,ROBINSON,United States,Single,Female,22-04-1950,25-01-2026
17016,28015,AW00028015,CHRISTIAN,CHEN,United States,Married,Male,15-05-1958,25-01-2026
17017,28016,AW00028016,CODY,SANDERS,United States,Single,Male,21-05-1951,25-01-2026
17018,28017,AW00028017,CHRISTOPHER,MARTIN,United States,Single,Male,22-12-1950,25-01-2026
17019,28018,AW00028018,RACHEL,FOSTER,United States,Single,Female,17-03-1956,25-01-2026
17020,28019,AW00028019,MELISSA,RAMIREZ,United States,Married,Female,30-11-1951,25-01-2026
17021,28020,AW00028020,LUCAS,GRIFFIN,United States,Single,Male,23-05-1957,25-01-2026
17022,28021,AW00028021,KATHERINE,NELSON,Canada,Single,Female,14-03-1952,25-01-2026
17023,28022,AW00028022,JASON,LOPEZ,United States,Single,Male,10-12-1951,25-01-2026
17024,28023,AW00028023,ANDREA,JAMES,United States,Single,Female,14-03-1952,25-01-2026
